Date,Flow
17/09/2020,2.79
18/09/2020,2.96
19/09/2020,2.84
20/09/2020,2.76
21/09/2020,2.72
22/09/2020,2.67
23/09/2020,2.66
24/09/2020,3.71
25/09/2020,4.84
26/09/2020,4.08
27/09/2020,7.66
28/09/2020,7.02
29/09/2020,6.90
30/09/2020,5.77
1/10/2020,5.13
2/10/2020,4.63
3/10/2020,4.29
4/10/2020,4.06
5/10/2020,3.85
6/10/2020,3.69
7/10/2020,3.60
8/10/2020,3.47
9/10/2020,3.34
10/10/2020,3.26
11/10/2020,3.19
12/10/2020,3.14
13/10/2020,4.93
14/10/2020,3.78
15/10/2020,3.72
16/10/2020,3.46
17/10/2020,3.35
18/10/2020,3.27
19/10/2020,3.28
20/10/2020,4.27
21/10/2020,3.84
22/10/2020,3.66
23/10/2020,3.51
24/10/2020,3.39
25/10/2020,3.28
26/10/2020,3.37
27/10/2020,3.22
28/10/2020,3.27
29/10/2020,3.17
30/10/2020,3.16
31/10/2020,3.23
1/11/2020,3.66
2/11/2020,3.50
3/11/2020,3.38
4/11/2020,3.31
5/11/2020,3.22
6/11/2020,4.06
7/11/2020,3.52
8/11/2020,4.70
9/11/2020,4.42
10/11/2020,4.23
11/11/2020,4.05
12/11/2020,3.86
13/11/2020,3.72
14/11/2020,3.61
15/11/2020,3.51
16/11/2020,3.41
17/11/2020,3.34
18/11/2020,3.32
19/11/2020,3.25
20/11/2020,3.17
21/11/2020,3.11
22/11/2020,3.09
23/11/2020,3.03
24/11/2020,3.00
25/11/2020,4.41
26/11/2020,3.47
27/11/2020,4.02
28/11/2020,3.69
29/11/2020,3.56
30/11/2020,3.47
1/12/2020,3.41
2/12/2020,3.28
3/12/2020,3.22
4/12/2020,3.16
5/12/2020,3.11
6/12/2020,3.04
7/12/2020,3.02
8/12/2020,3.38
9/12/2020,3.33
10/12/2020,4.84
11/12/2020,3.82
12/12/2020,3.57
13/12/2020,3.41
14/12/2020,3.28
15/12/2020,3.14
16/12/2020,3.07
17/12/2020,3.01
18/12/2020,2.96
19/12/2020,2.89
20/12/2020,2.86
21/12/2020,2.81
22/12/2020,2.79
23/12/2020,2.79
24/12/2020,3.33
25/12/2020,2.89
26/12/2020,2.80
27/12/2020,2.74
28/12/2020,2.71
29/12/2020,2.67
30/12/2020,2.64
31/12/2020,2.59
1/01/2021,2.58
2/01/2021,2.57
3/01/2021,2.8
4/01/2021,3.09
5/01/2021,2.78
6/01/2021,2.71
7/01/2021,2.65
8/01/2021,2.75
9/01/2021,2.66
10/01/2021,2.64
11/01/2021,2.56
12/01/2021,2.53
13/01/2021,2.5
14/01/2021,2.47
15/01/2021,2.47
16/01/2021,2.45
17/01/2021,2.42
18/01/2021,2.44
19/01/2021,2.51
20/01/2021,2.69
21/01/2021,2.51
22/01/2021,2.44
23/01/2021,2.4
24/01/2021,2.37
25/01/2021,2.33
26/01/2021,2.32
27/01/2021,2.3
28/01/2021,2.27
29/01/2021,2.24
30/01/2021,2.23
31/01/2021,2.2
1/02/2021,2.18
2/02/2021,2.17
3/02/2021,2.16
4/02/2021,2.13
5/02/2021,2.12
6/02/2021,2.11
7/02/2021,2.1
8/02/2021,2.08
9/02/2021,2.08
10/02/2021,2.16
11/02/2021,2.14
12/02/2021,2.07
13/02/2021,2.04
14/02/2021,2.02
15/02/2021,2.02
16/02/2021,2.34
17/02/2021,2.05
18/02/2021,2.01
19/02/2021,1.98
20/02/2021,1.96
21/02/2021,1.96
22/02/2021,1.95
23/02/2021,1.93
24/02/2021,1.92
25/02/2021,1.91
26/02/2021,1.91
27/02/2021,1.89
28/02/2021,1.89
1/03/2021,1.88
2/03/2021,1.88
3/03/2021,2
4/03/2021,1.98
5/03/2021,1.94
6/03/2021,1.9
7/03/2021,2.23
8/03/2021,1.93
9/03/2021,1.9
10/03/2021,1.88
11/03/2021,2.54
12/03/2021,1.97
13/03/2021,1.9
14/03/2021,1.87
15/03/2021,1.85
16/03/2021,1.83
17/03/2021,1.81
18/03/2021,1.78
19/03/2021,1.79
20/03/2021,1.78
21/03/2021,1.76
22/03/2021,1.74
23/03/2021,1.75
24/03/2021,1.73
25/03/2021,1.72
26/03/2021,1.7
27/03/2021,1.68
28/03/2021,1.67
29/03/2021,1.84
30/03/2021,2.1
31/03/2021,1.96
1/04/2021,1.89
2/04/2021,1.78
3/04/2021,1.73
4/04/2021,1.69
5/04/2021,1.67
6/04/2021,1.66
7/04/2021,1.65
8/04/2021,1.64
9/04/2021,1.64
10/04/2021,1.72
11/04/2021,2.59
12/04/2021,1.91
13/04/2021,2.03
14/04/2021,1.91
15/04/2021,1.89
16/04/2021,1.83
17/04/2021,1.81
18/04/2021,1.74
19/04/2021,1.71
20/04/2021,1.7
21/04/2021,1.95
22/04/2021,1.74
23/04/2021,1.69
24/04/2021,1.67
25/04/2021,1.64
26/04/2021,1.63
27/04/2021,1.65
28/04/2021,1.61
29/04/2021,1.58
30/04/2021,1.57
1/05/2021,1.56
2/05/2021,1.54
3/05/2021,1.52
4/05/2021,1.52
5/05/2021,1.5
6/05/2021,1.5
7/05/2021,1.48
8/05/2021,1.47
9/05/2021,1.52
10/05/2021,2.37
11/05/2021,2.07
12/05/2021,3.26
13/05/2021,2.8
14/05/2021,2.34
15/05/2021,2.44
16/05/2021,2.08
17/05/2021,1.98
18/05/2021,2.47
19/05/2021,2.13
20/05/2021,2.02
21/05/2021,1.96
22/05/2021,1.9
23/05/2021,1.86
24/05/2021,1.83
25/05/2021,1.82
26/05/2021,1.76
27/05/2021,1.73
28/05/2021,1.7
29/05/2021,1.71
30/05/2021,2.16
31/05/2021,1.98
1/06/2021,1.91
2/06/2021,1.85
3/06/2021,1.79
4/06/2021,1.76
5/06/2021,1.73
6/06/2021,1.74
7/06/2021,1.74
8/06/2021,1.68
9/06/2021,1.65
10/06/2021,1.63
11/06/2021,1.61
12/06/2021,1.59
13/06/2021,1.58
14/06/2021,1.77
15/06/2021,1.93
16/06/2021,2.02
17/06/2021,2.01
18/06/2021,1.91
19/06/2021,1.89
20/06/2021,2.88
21/06/2021,2.95
22/06/2021,3.31
23/06/2021,3.07
24/06/2021,2.84
25/06/2021,2.66
26/06/2021,2.58
27/06/2021,2.98
28/06/2021,5.64
29/06/2021,4.57
30/06/2021,4
1/07/2021,3.62
2/07/2021,3.35
3/07/2021,3.16
4/07/2021,2.97
5/07/2021,2.82
6/07/2021,2.71
7/07/2021,3.74
8/07/2021,2.83
9/07/2021,2.69
10/07/2021,2.6
11/07/2021,2.52
12/07/2021,2.46
13/07/2021,2.41
14/07/2021,2.34
15/07/2021,2.3
16/07/2021,2.24
17/07/2021,2.34
18/07/2021,3.95
19/07/2021,6.28
20/07/2021,5.03
21/07/2021,4.42
22/07/2021,4.87
23/07/2021,4.14
24/07/2021,3.9
25/07/2021,3.71
26/07/2021,3.95
27/07/2021,4.19
28/07/2021,3.92
29/07/2021,3.79
30/07/2021,3.67
31/07/2021,3.56
1/08/2021,3.45
2/08/2021,3.35
3/08/2021,3.47
4/08/2021,3.18
5/08/2021,3.15
6/08/2021,3.36
7/08/2021,3.17
8/08/2021,3.04
9/08/2021,4.53
10/08/2021,4.02
11/08/2021,3.79
12/08/2021,3.62
13/08/2021,3.78
14/08/2021,3.59
15/08/2021,3.47
16/08/2021,3.38
17/08/2021,3.66
18/08/2021,4.94
19/08/2021,4.75
20/08/2021,4.42
21/08/2021,4.18
22/08/2021,3.99
23/08/2021,3.83
24/08/2021,3.69
25/08/2021,3.57
26/08/2021,3.47
27/08/2021,3.38
28/08/2021,3.8
29/08/2021,4.1
30/08/2021,3.75
31/08/2021,3.57
1/09/2021,3.48
2/09/2021,3.39
3/09/2021,3.3
4/09/2021,3.25
5/09/2021,3.19
6/09/2021,3.14
7/09/2021,3.15
8/09/2021,3.66
9/09/2021,3.43
10/09/2021,3.43
11/09/2021,3.53
12/09/2021,3.35
13/09/2021,3.48
14/09/2021,4.56
15/09/2021,4.08
16/09/2021,4.22
17/09/2021,4.45
18/09/2021,4.26
19/09/2021,4.1
20/09/2021,4.14
21/09/2021,3.89
22/09/2021,3.84
23/09/2021,4.93
24/09/2021,5.88
25/09/2021,5.07
26/09/2021,4.74
27/09/2021,4.49
28/09/2021,4.42
29/09/2021,4.19
30/09/2021,4.1
1/10/2021,3.97
2/10/2021,3.85
3/10/2021,3.75
4/10/2021,4.28
5/10/2021,3.77
6/10/2021,3.71
7/10/2021,3.66
8/10/2021,4.17
9/10/2021,3.78
10/10/2021,3.69
11/10/2021,3.64
12/10/2021,4.88
13/10/2021,4.05
14/10/2021,3.91
15/10/2021,3.83
16/10/2021,3.75
17/10/2021,3.69
18/10/2021,6.48
19/10/2021,4.74
20/10/2021,4.42
21/10/2021,4.27
22/10/2021,4.11
23/10/2021,4.02
24/10/2021,3.94
25/10/2021,3.94
26/10/2021,3.79
27/10/2021,3.69
28/10/2021,3.95
29/10/2021,4.48
30/10/2021,4.06
31/10/2021,4.16
1/11/2021,4
2/11/2021,3.91
3/11/2021,3.86
4/11/2021,3.77
5/11/2021,3.68
6/11/2021,3.61
7/11/2021,3.57
8/11/2021,3.51
9/11/2021,3.46
10/11/2021,3.4
11/11/2021,3.37
12/11/2021,3.33
13/11/2021,3.56
14/11/2021,3.88
15/11/2021,3.82
16/11/2021,3.69
17/11/2021,3.85
18/11/2021,3.71
19/11/2021,3.6
20/11/2021,3.53
21/11/2021,3.45
22/11/2021,3.66
23/11/2021,3.44
24/11/2021,3.34
25/11/2021,3.28
26/11/2021,3.23
27/11/2021,3.19
28/11/2021,3.14
29/11/2021,3.1
30/11/2021,3.08
1/12/2021,3.07
2/12/2021,3
3/12/2021,2.96
4/12/2021,2.93
5/12/2021,3.1
6/12/2021,2.93
7/12/2021,3.29
8/12/2021,3.31
9/12/2021,3.11
10/12/2021,3.04
11/12/2021,2.98
12/12/2021,4.22
13/12/2021,4.24
14/12/2021,4.29
15/12/2021,7.09
16/12/2021,5.79
17/12/2021,5.12
18/12/2021,4.57
19/12/2021,4.19
20/12/2021,3.95
21/12/2021,3.78
22/12/2021,3.61
23/12/2021,3.49
24/12/2021,3.37
25/12/2021,3.26
26/12/2021,3.17
27/12/2021,3.11
28/12/2021,3.04
29/12/2021,3.22
30/12/2021,3.03
31/12/2021,2.95
1/01/2022,2.9
2/01/2022,2.83
3/01/2022,2.8
4/01/2022,2.76
5/01/2022,2.72
6/01/2022,2.68
7/01/2022,2.65
8/01/2022,2.61
9/01/2022,2.59
10/01/2022,2.56
11/01/2022,2.55
12/01/2022,2.51
13/01/2022,2.5
14/01/2022,2.47
15/01/2022,2.46
16/01/2022,2.43
17/01/2022,2.43
18/01/2022,2.39
19/01/2022,2.38
20/01/2022,2.39
21/01/2022,2.36
22/01/2022,2.32
23/01/2022,2.3
24/01/2022,2.29
25/01/2022,2.3
26/01/2022,2.32
27/01/2022,2.31
28/01/2022,2.24
29/01/2022,2.22
30/01/2022,2.19
31/01/2022,2.18
1/02/2022,2.17
2/02/2022,2.16
3/02/2022,2.15
4/02/2022,2.12
5/02/2022,2.11
6/02/2022,2.17
7/02/2022,3.45
8/02/2022,2.44
9/02/2022,2.28
10/02/2022,2.23
11/02/2022,2.19
12/02/2022,9.65
13/02/2022,5.8
14/02/2022,4.97
15/02/2022,4.17
16/02/2022,3.77
17/02/2022,3.47
18/02/2022,3.28
19/02/2022,3.13
20/02/2022,3.01
21/02/2022,2.88
22/02/2022,2.81
23/02/2022,2.74
24/02/2022,2.68
25/02/2022,2.61
26/02/2022,2.58
27/02/2022,2.54
28/02/2022,2.5
1/03/2022,2.46
2/03/2022,2.43
3/03/2022,2.38
4/03/2022,2.36
5/03/2022,2.32
6/03/2022,2.31
7/03/2022,2.3
8/03/2022,2.26
9/03/2022,2.23
10/03/2022,2.22
11/03/2022,2.2
12/03/2022,2.17
13/03/2022,2.14
14/03/2022,2.13
15/03/2022,2.11
16/03/2022,2.1
17/03/2022,2.08
18/03/2022,2.07
19/03/2022,2.06
20/03/2022,2.06
21/03/2022,2.14
22/03/2022,2.89
23/03/2022,3.57
24/03/2022,6.57
25/03/2022,3.77
26/03/2022,3.22
27/03/2022,2.96
28/03/2022,2.8
29/03/2022,2.72
30/03/2022,2.66
31/03/2022,2.59
1/04/2022,2.55
2/04/2022,2.5
3/04/2022,2.47
4/04/2022,2.43
5/04/2022,2.4
6/04/2022,2.64
7/04/2022,2.54
8/04/2022,2.4
9/04/2022,2.36
10/04/2022,2.32
11/04/2022,2.3
12/04/2022,2.28
13/04/2022,2.32
14/04/2022,2.23
15/04/2022,2.2
16/04/2022,2.21
17/04/2022,2.18
18/04/2022,2.15
19/04/2022,2.15
20/04/2022,2.16
21/04/2022,2.17
22/04/2022,2.39
23/04/2022,2.18
24/04/2022,2.12
25/04/2022,2.1
26/04/2022,2.07
27/04/2022,2.06
28/04/2022,2.03
29/04/2022,2.02
30/04/2022,2
1/05/2022,2
2/05/2022,1.98
3/05/2022,1.96
4/05/2022,1.95
5/05/2022,1.94
6/05/2022,1.93
7/05/2022,1.92
8/05/2022,1.91
9/05/2022,1.91
10/05/2022,1.96
11/05/2022,1.91
12/05/2022,1.88
13/05/2022,1.86
14/05/2022,1.86
15/05/2022,1.88
16/05/2022,2.51
17/05/2022,2.13
18/05/2022,2.8
19/05/2022,2.32
20/05/2022,2.57
21/05/2022,2.75
22/05/2022,2.5
23/05/2022,2.35
24/05/2022,2.26
25/05/2022,2.19
26/05/2022,2.14
27/05/2022,2.1
28/05/2022,2.05
29/05/2022,2.03
30/05/2022,2.13
31/05/2022,2.82
1/06/2022,3.68
2/06/2022,4.1
3/06/2022,5.8
4/06/2022,4.81
5/06/2022,4.19
6/06/2022,3.86
7/06/2022,3.74
8/06/2022,4.07
9/06/2022,3.97
10/06/2022,4.36
11/06/2022,5.25
12/06/2022,7.16
13/06/2022,12.8
14/06/2022,12.19
15/06/2022,9.15
16/06/2022,7.16
17/06/2022,6.02
18/06/2022,5.36
19/06/2022,6.24
20/06/2022,5.45
21/06/2022,5.13
22/06/2022,4.9
23/06/2022,4.67
24/06/2022,4.46
25/06/2022,4.33
26/06/2022,4.22
27/06/2022,4.1
28/06/2022,3.99
29/06/2022,3.89
30/06/2022,3.82
1/07/2022,3.73
2/07/2022,3.64
3/07/2022,3.58
4/07/2022,3.5
5/07/2022,3.45
6/07/2022,3.82
7/07/2022,3.53
8/07/2022,4.17
9/07/2022,7.02
10/07/2022,6.22
11/07/2022,5.45
12/07/2022,6.4
13/07/2022,9.74
14/07/2022,7.94
15/07/2022,8.38
16/07/2022,7.06
17/07/2022,6.28
18/07/2022,5.74
19/07/2022,5.52
20/07/2022,5.48
21/07/2022,5.77
22/07/2022,5.38
23/07/2022,5.1
24/07/2022,4.93
25/07/2022,4.78
26/07/2022,5.19
27/07/2022,7.14
28/07/2022,6.97
29/07/2022,9.25
30/07/2022,7.87
31/07/2022,7.64
1/08/2022,6.73
2/08/2022,6.28
3/08/2022,5.97
4/08/2022,5.74
5/08/2022,5.45
6/08/2022,5.27
7/08/2022,5.88
8/08/2022,5.21
9/08/2022,5.01
10/08/2022,4.87
11/08/2022,4.75
12/08/2022,4.6
13/08/2022,4.56
14/08/2022,4.46
15/08/2022,4.37
16/08/2022,4.31
17/08/2022,4.48
18/08/2022,4.98
19/08/2022,5.95
20/08/2022,6.38
21/08/2022,6.35
22/08/2022,5.82
23/08/2022,5.42
24/08/2022,5.07
25/08/2022,4.88
26/08/2022,5.84
27/08/2022,6.19
28/08/2022,5.66
29/08/2022,5.38
30/08/2022,5.13
31/08/2022,4.95
1/09/2022,4.8
2/09/2022,4.7
3/09/2022,4.57
4/09/2022,4.7
5/09/2022,4.57
6/09/2022,4.8
7/09/2022,4.55
8/09/2022,4.44
9/09/2022,4.37
10/09/2022,4.59
11/09/2022,5.33
12/09/2022,4.95
13/09/2022,5.58
14/09/2022,5.67
15/09/2022,5.42
16/09/2022,5.25
17/09/2022,5.07
18/09/2022,4.9
19/09/2022,4.81
20/09/2022,8.34
21/09/2022,7.98
22/09/2022,7
23/09/2022,6.62
24/09/2022,6
25/09/2022,5.64
26/09/2022,5.34
27/09/2022,5.16
28/09/2022,4.98
29/09/2022,4.87
30/09/2022,4.8
1/10/2022,6.45
2/10/2022,9.37
3/10/2022,9
4/10/2022,8.09
5/10/2022,7.33
6/10/2022,6.84
7/10/2022,6.27
8/10/2022,5.88
9/10/2022,5.56
10/10/2022,5.38
11/10/2022,5.22
12/10/2022,5.15
13/10/2022,5.28
14/10/2022,5.1
15/10/2022,4.9
16/10/2022,4.77
17/10/2022,4.7
18/10/2022,4.77
19/10/2022,4.6
20/10/2022,4.49
21/10/2022,4.44
22/10/2022,4.34
23/10/2022,4.32
24/10/2022,4.28
25/10/2022,4.22
26/10/2022,4.27
27/10/2022,4.18
28/10/2022,4.12
29/10/2022,4.11
30/10/2022,5.36
31/10/2022,6.08
1/11/2022,5.04
2/11/2022,4.73
3/11/2022,4.59
4/11/2022,4.5
5/11/2022,4.36
6/11/2022,4.28
7/11/2022,4.26
8/11/2022,4.18
9/11/2022,4.17
10/11/2022,4.06
11/11/2022,4.06
12/11/2022,4.28
13/11/2022,4.18
14/11/2022,4.07
15/11/2022,3.99
16/11/2022,3.96
17/11/2022,3.93
18/11/2022,4.16
19/11/2022,4.36
20/11/2022,4.41
21/11/2022,4.4
22/11/2022,4.57
23/11/2022,8.78
24/11/2022,9.82
25/11/2022,9.69
26/11/2022,8.27
27/11/2022,7.26
28/11/2022,6.97
29/11/2022,6.32
30/11/2022,7.04
1/12/2022,7.63
2/12/2022,6.85
3/12/2022,6.38
4/12/2022,5.97
5/12/2022,5.67
6/12/2022,5.44
7/12/2022,5.25
8/12/2022,5.06
9/12/2022,4.97
10/12/2022,5.18
11/12/2022,7.04
12/12/2022,6.6
13/12/2022,6.15
14/12/2022,6.02
15/12/2022,6.47
16/12/2022,6.97
17/12/2022,6.67
18/12/2022,7.57
19/12/2022,7.04
20/12/2022,6.73
21/12/2022,6.55
22/12/2022,6.15
23/12/2022,5.88
24/12/2022,5.64
25/12/2022,5.47
26/12/2022,5.34
27/12/2022,5.18
28/12/2022,5.03
29/12/2022,4.9
30/12/2022,4.78
31/12/2022,4.7
